valid_time,t2m,latitude,longitude
2025-01-01 00:00:00,273.40173,32.900000000001036,-5.599999999987858
2025-01-01 01:00:00,272.98837,32.900000000001036,-5.599999999987858
2025-01-01 02:00:00,272.51593,32.900000000001036,-5.599999999987858
2025-01-01 03:00:00,272.18442,32.900000000001036,-5.599999999987858
2025-01-01 04:00:00,271.91156,32.900000000001036,-5.599999999987858
2025-01-01 05:00:00,271.70535,32.900000000001036,-5.599999999987858
2025-01-01 06:00:00,271.54837,32.900000000001036,-5.599999999987858
2025-01-01 07:00:00,271.65955,32.900000000001036,-5.599999999987858
2025-01-01 08:00:00,272.08093,32.900000000001036,-5.599999999987858
2025-01-01 09:00:00,276.5127,32.900000000001036,-5.599999999987858
2025-01-01 10:00:00,281.28595,32.900000000001036,-5.599999999987858
2025-01-01 11:00:00,283.35345,32.900000000001036,-5.599999999987858
2025-01-01 12:00:00,284.6407,32.900000000001036,-5.599999999987858
2025-01-01 13:00:00,285.46625,32.900000000001036,-5.599999999987858
2025-01-01 14:00:00,285.90796,32.900000000001036,-5.599999999987858
2025-01-01 15:00:00,285.8999,32.900000000001036,-5.599999999987858
2025-01-01 16:00:00,285.5312,32.900000000001036,-5.599999999987858
2025-01-01 17:00:00,284.19962,32.900000000001036,-5.599999999987858
2025-01-01 18:00:00,282.17975,32.900000000001036,-5.599999999987858
2025-01-01 19:00:00,281.27838,32.900000000001036,-5.599999999987858
2025-01-01 20:00:00,279.8178,32.900000000001036,-5.599999999987858
2025-01-01 21:00:00,276.77393,32.900000000001036,-5.599999999987858
2025-01-01 22:00:00,274.49048,32.900000000001036,-5.599999999987858
2025-01-01 23:00:00,273.30884,32.900000000001036,-5.599999999987858
2025-01-02 00:00:00,272.70477,32.900000000001036,-5.599999999987858
2025-01-02 01:00:00,272.02646,32.900000000001036,-5.599999999987858
2025-01-02 02:00:00,271.62122,32.900000000001036,-5.599999999987858
2025-01-02 03:00:00,271.32764,32.900000000001036,-5.599999999987858
2025-01-02 04:00:00,271.11053,32.900000000001036,-5.599999999987858
2025-01-02 05:00:00,270.94864,32.900000000001036,-5.599999999987858
2025-01-02 06:00:00,270.85144,32.900000000001036,-5.599999999987858
2025-01-02 07:00:00,270.94043,32.900000000001036,-5.599999999987858
2025-01-02 08:00:00,271.46933,32.900000000001036,-5.599999999987858
2025-01-02 09:00:00,275.7139,32.900000000001036,-5.599999999987858
2025-01-02 10:00:00,281.62018,32.900000000001036,-5.599999999987858
2025-01-02 11:00:00,284.36346,32.900000000001036,-5.599999999987858
2025-01-02 12:00:00,286.22272,32.900000000001036,-5.599999999987858
2025-01-02 13:00:00,287.4918,32.900000000001036,-5.599999999987858
2025-01-02 14:00:00,288.15143,32.900000000001036,-5.599999999987858
2025-01-02 15:00:00,288.25778,32.900000000001036,-5.599999999987858
2025-01-02 16:00:00,287.67175,32.900000000001036,-5.599999999987858
2025-01-02 17:00:00,285.91147,32.900000000001036,-5.599999999987858
2025-01-02 18:00:00,282.9743,32.900000000001036,-5.599999999987858
2025-01-02 19:00:00,280.1876,32.900000000001036,-5.599999999987858
2025-01-02 20:00:00,278.0295,32.900000000001036,-5.599999999987858
2025-01-02 21:00:00,276.59775,32.900000000001036,-5.599999999987858
2025-01-02 22:00:00,275.72052,32.900000000001036,-5.599999999987858
2025-01-02 23:00:00,275.07333,32.900000000001036,-5.599999999987858
2025-01-03 00:00:00,274.484,32.900000000001036,-5.599999999987858
2025-01-03 01:00:00,273.84552,32.900000000001036,-5.599999999987858
2025-01-03 02:00:00,273.28864,32.900000000001036,-5.599999999987858
2025-01-03 03:00:00,272.83676,32.900000000001036,-5.599999999987858
2025-01-03 04:00:00,272.4558,32.900000000001036,-5.599999999987858
2025-01-03 05:00:00,272.15057,32.900000000001036,-5.599999999987858
2025-01-03 06:00:00,271.92163,32.900000000001036,-5.599999999987858
2025-01-03 07:00:00,271.802,32.900000000001036,-5.599999999987858
2025-01-03 08:00:00,272.20288,32.900000000001036,-5.599999999987858
2025-01-03 09:00:00,277.66467,32.900000000001036,-5.599999999987858
2025-01-03 10:00:00,283.46432,32.900000000001036,-5.599999999987858
2025-01-03 11:00:00,286.2696,32.900000000001036,-5.599999999987858
2025-01-03 12:00:00,287.88147,32.900000000001036,-5.599999999987858
2025-01-03 13:00:00,288.8183,32.900000000001036,-5.599999999987858
2025-01-03 14:00:00,289.14563,32.900000000001036,-5.599999999987858
2025-01-03 15:00:00,288.93298,32.900000000001036,-5.599999999987858
2025-01-03 16:00:00,288.1098,32.900000000001036,-5.599999999987858
2025-01-03 17:00:00,286.43134,32.900000000001036,-5.599999999987858
2025-01-03 18:00:00,284.60358,32.900000000001036,-5.599999999987858
2025-01-03 19:00:00,284.45844,32.900000000001036,-5.599999999987858
2025-01-03 20:00:00,283.51566,32.900000000001036,-5.599999999987858
2025-01-03 21:00:00,280.90674,32.900000000001036,-5.599999999987858
2025-01-03 22:00:00,277.47665,32.900000000001036,-5.599999999987858
2025-01-03 23:00:00,275.09735,32.900000000001036,-5.599999999987858
2025-01-04 00:00:00,273.95758,32.900000000001036,-5.599999999987858
2025-01-04 01:00:00,273.17615,32.900000000001036,-5.599999999987858
2025-01-04 02:00:00,272.83795,32.900000000001036,-5.599999999987858
2025-01-04 03:00:00,272.5149,32.900000000001036,-5.599999999987858
2025-01-04 04:00:00,272.35797,32.900000000001036,-5.599999999987858
2025-01-04 05:00:00,272.30133,32.900000000001036,-5.599999999987858
2025-01-04 06:00:00,272.18713,32.900000000001036,-5.599999999987858
2025-01-04 07:00:00,272.25507,32.900000000001036,-5.599999999987858
2025-01-04 08:00:00,272.74902,32.900000000001036,-5.599999999987858
2025-01-04 09:00:00,277.93427,32.900000000001036,-5.599999999987858
2025-01-04 10:00:00,284.19287,32.900000000001036,-5.599999999987858
2025-01-04 11:00:00,287.24295,32.900000000001036,-5.599999999987858
2025-01-04 12:00:00,288.90497,32.900000000001036,-5.599999999987858
2025-01-04 13:00:00,289.77573,32.900000000001036,-5.599999999987858
2025-01-04 14:00:00,290.14035,32.900000000001036,-5.599999999987858
2025-01-04 15:00:00,289.95734,32.900000000001036,-5.599999999987858
2025-01-04 16:00:00,289.0824,32.900000000001036,-5.599999999987858
2025-01-04 17:00:00,287.4787,32.900000000001036,-5.599999999987858
2025-01-04 18:00:00,285.71674,32.900000000001036,-5.599999999987858
2025-01-04 19:00:00,284.71234,32.900000000001036,-5.599999999987858
2025-01-04 20:00:00,283.90417,32.900000000001036,-5.599999999987858
2025-01-04 21:00:00,282.47235,32.900000000001036,-5.599999999987858
2025-01-04 22:00:00,279.4987,32.900000000001036,-5.599999999987858
2025-01-04 23:00:00,277.49512,32.900000000001036,-5.599999999987858
2025-01-05 00:00:00,276.2321,32.900000000001036,-5.599999999987858
2025-01-05 01:00:00,275.8888,32.900000000001036,-5.599999999987858
2025-01-05 02:00:00,275.95047,32.900000000001036,-5.599999999987858
2025-01-05 03:00:00,275.9101,32.900000000001036,-5.599999999987858
2025-01-05 04:00:00,275.6698,32.900000000001036,-5.599999999987858
2025-01-05 05:00:00,275.3819,32.900000000001036,-5.599999999987858
2025-01-05 06:00:00,275.4604,32.900000000001036,-5.599999999987858
2025-01-05 07:00:00,274.90924,32.900000000001036,-5.599999999987858
2025-01-05 08:00:00,275.20508,32.900000000001036,-5.599999999987858
2025-01-05 09:00:00,280.05554,32.900000000001036,-5.599999999987858
2025-01-05 10:00:00,283.93384,32.900000000001036,-5.599999999987858
2025-01-05 11:00:00,286.27313,32.900000000001036,-5.599999999987858
2025-01-05 12:00:00,287.69574,32.900000000001036,-5.599999999987858
2025-01-05 13:00:00,288.42224,32.900000000001036,-5.599999999987858
2025-01-05 14:00:00,288.5593,32.900000000001036,-5.599999999987858
2025-01-05 15:00:00,288.23657,32.900000000001036,-5.599999999987858
2025-01-05 16:00:00,287.41174,32.900000000001036,-5.599999999987858
2025-01-05 17:00:00,285.8277,32.900000000001036,-5.599999999987858
2025-01-05 18:00:00,284.05936,32.900000000001036,-5.599999999987858
2025-01-05 19:00:00,282.23657,32.900000000001036,-5.599999999987858
2025-01-05 20:00:00,280.724,32.900000000001036,-5.599999999987858
2025-01-05 21:00:00,279.50412,32.900000000001036,-5.599999999987858
2025-01-05 22:00:00,278.78198,32.900000000001036,-5.599999999987858
2025-01-05 23:00:00,277.77158,32.900000000001036,-5.599999999987858
2025-01-06 00:00:00,277.11417,32.900000000001036,-5.599999999987858
2025-01-06 01:00:00,276.7424,32.900000000001036,-5.599999999987858
2025-01-06 02:00:00,276.76788,32.900000000001036,-5.599999999987858
2025-01-06 03:00:00,277.0891,32.900000000001036,-5.599999999987858
2025-01-06 04:00:00,276.94714,32.900000000001036,-5.599999999987858
2025-01-06 05:00:00,276.88324,32.900000000001036,-5.599999999987858
2025-01-06 06:00:00,276.6404,32.900000000001036,-5.599999999987858
2025-01-06 07:00:00,276.39456,32.900000000001036,-5.599999999987858
2025-01-06 08:00:00,275.91638,32.900000000001036,-5.599999999987858
2025-01-06 09:00:00,277.89047,32.900000000001036,-5.599999999987858
2025-01-06 10:00:00,279.2091,32.900000000001036,-5.599999999987858
2025-01-06 11:00:00,279.81317,32.900000000001036,-5.599999999987858
2025-01-06 12:00:00,281.03473,32.900000000001036,-5.599999999987858
2025-01-06 13:00:00,281.2094,32.900000000001036,-5.599999999987858
2025-01-06 14:00:00,281.0635,32.900000000001036,-5.599999999987858
2025-01-06 15:00:00,281.0253,32.900000000001036,-5.599999999987858
