valid_time,t2m,latitude,longitude
2025-01-01 00:00:00,278.80994,32.50000000000103,-6.599999999988086
2025-01-01 01:00:00,277.79697,32.50000000000103,-6.599999999988086
2025-01-01 02:00:00,277.27374,32.50000000000103,-6.599999999988086
2025-01-01 03:00:00,276.6727,32.50000000000103,-6.599999999988086
2025-01-01 04:00:00,276.3647,32.50000000000103,-6.599999999988086
2025-01-01 05:00:00,275.90067,32.50000000000103,-6.599999999988086
2025-01-01 06:00:00,275.56985,32.50000000000103,-6.599999999988086
2025-01-01 07:00:00,275.69275,32.50000000000103,-6.599999999988086
2025-01-01 08:00:00,275.98523,32.50000000000103,-6.599999999988086
2025-01-01 09:00:00,280.01855,32.50000000000103,-6.599999999988086
2025-01-01 10:00:00,284.70197,32.50000000000103,-6.599999999988086
2025-01-01 11:00:00,287.0351,32.50000000000103,-6.599999999988086
2025-01-01 12:00:00,288.45123,32.50000000000103,-6.599999999988086
2025-01-01 13:00:00,289.23578,32.50000000000103,-6.599999999988086
2025-01-01 14:00:00,289.656,32.50000000000103,-6.599999999988086
2025-01-01 15:00:00,289.78857,32.50000000000103,-6.599999999988086
2025-01-01 16:00:00,289.5351,32.50000000000103,-6.599999999988086
2025-01-01 17:00:00,288.77188,32.50000000000103,-6.599999999988086
2025-01-01 18:00:00,287.51373,32.50000000000103,-6.599999999988086
2025-01-01 19:00:00,286.1905,32.50000000000103,-6.599999999988086
2025-01-01 20:00:00,285.1928,32.50000000000103,-6.599999999988086
2025-01-01 21:00:00,282.95557,32.50000000000103,-6.599999999988086
2025-01-01 22:00:00,280.23853,32.50000000000103,-6.599999999988086
2025-01-01 23:00:00,278.56274,32.50000000000103,-6.599999999988086
2025-01-02 00:00:00,277.3415,32.50000000000103,-6.599999999988086
2025-01-02 01:00:00,276.60458,32.50000000000103,-6.599999999988086
2025-01-02 02:00:00,276.03723,32.50000000000103,-6.599999999988086
2025-01-02 03:00:00,275.59717,32.50000000000103,-6.599999999988086
2025-01-02 04:00:00,275.14764,32.50000000000103,-6.599999999988086
2025-01-02 05:00:00,274.7084,32.50000000000103,-6.599999999988086
2025-01-02 06:00:00,274.26746,32.50000000000103,-6.599999999988086
2025-01-02 07:00:00,274.1006,32.50000000000103,-6.599999999988086
2025-01-02 08:00:00,274.29745,32.50000000000103,-6.599999999988086
2025-01-02 09:00:00,278.7725,32.50000000000103,-6.599999999988086
2025-01-02 10:00:00,284.5323,32.50000000000103,-6.599999999988086
2025-01-02 11:00:00,287.49823,32.50000000000103,-6.599999999988086
2025-01-02 12:00:00,289.57428,32.50000000000103,-6.599999999988086
2025-01-02 13:00:00,290.98593,32.50000000000103,-6.599999999988086
2025-01-02 14:00:00,291.80768,32.50000000000103,-6.599999999988086
2025-01-02 15:00:00,292.1367,32.50000000000103,-6.599999999988086
2025-01-02 16:00:00,291.86902,32.50000000000103,-6.599999999988086
2025-01-02 17:00:00,291.0013,32.50000000000103,-6.599999999988086
2025-01-02 18:00:00,288.74774,32.50000000000103,-6.599999999988086
2025-01-02 19:00:00,285.95126,32.50000000000103,-6.599999999988086
2025-01-02 20:00:00,285.35373,32.50000000000103,-6.599999999988086
2025-01-02 21:00:00,284.9415,32.50000000000103,-6.599999999988086
2025-01-02 22:00:00,284.16583,32.50000000000103,-6.599999999988086
2025-01-02 23:00:00,283.30966,32.50000000000103,-6.599999999988086
2025-01-03 00:00:00,279.73596,32.50000000000103,-6.599999999988086
2025-01-03 01:00:00,277.50177,32.50000000000103,-6.599999999988086
2025-01-03 02:00:00,276.55035,32.50000000000103,-6.599999999988086
2025-01-03 03:00:00,275.9891,32.50000000000103,-6.599999999988086
2025-01-03 04:00:00,275.33276,32.50000000000103,-6.599999999988086
2025-01-03 05:00:00,274.84198,32.50000000000103,-6.599999999988086
2025-01-03 06:00:00,274.5056,32.50000000000103,-6.599999999988086
2025-01-03 07:00:00,274.89185,32.50000000000103,-6.599999999988086
2025-01-03 08:00:00,275.22632,32.50000000000103,-6.599999999988086
2025-01-03 09:00:00,280.04944,32.50000000000103,-6.599999999988086
2025-01-03 10:00:00,285.58932,32.50000000000103,-6.599999999988086
2025-01-03 11:00:00,288.53717,32.50000000000103,-6.599999999988086
2025-01-03 12:00:00,290.38342,32.50000000000103,-6.599999999988086
2025-01-03 13:00:00,291.5937,32.50000000000103,-6.599999999988086
2025-01-03 14:00:00,292.24133,32.50000000000103,-6.599999999988086
2025-01-03 15:00:00,292.35876,32.50000000000103,-6.599999999988086
2025-01-03 16:00:00,291.92816,32.50000000000103,-6.599999999988086
2025-01-03 17:00:00,290.76727,32.50000000000103,-6.599999999988086
2025-01-03 18:00:00,288.9864,32.50000000000103,-6.599999999988086
2025-01-03 19:00:00,288.09906,32.50000000000103,-6.599999999988086
2025-01-03 20:00:00,287.12698,32.50000000000103,-6.599999999988086
2025-01-03 21:00:00,286.02197,32.50000000000103,-6.599999999988086
2025-01-03 22:00:00,284.84775,32.50000000000103,-6.599999999988086
2025-01-03 23:00:00,282.2829,32.50000000000103,-6.599999999988086
2025-01-04 00:00:00,280.17047,32.50000000000103,-6.599999999988086
2025-01-04 01:00:00,278.31287,32.50000000000103,-6.599999999988086
2025-01-04 02:00:00,277.59967,32.50000000000103,-6.599999999988086
2025-01-04 03:00:00,276.93286,32.50000000000103,-6.599999999988086
2025-01-04 04:00:00,276.52008,32.50000000000103,-6.599999999988086
2025-01-04 05:00:00,276.19,32.50000000000103,-6.599999999988086
2025-01-04 06:00:00,275.92737,32.50000000000103,-6.599999999988086
2025-01-04 07:00:00,275.9699,32.50000000000103,-6.599999999988086
2025-01-04 08:00:00,276.22754,32.50000000000103,-6.599999999988086
2025-01-04 09:00:00,281.16278,32.50000000000103,-6.599999999988086
2025-01-04 10:00:00,286.09717,32.50000000000103,-6.599999999988086
2025-01-04 11:00:00,288.9285,32.50000000000103,-6.599999999988086
2025-01-04 12:00:00,290.8249,32.50000000000103,-6.599999999988086
2025-01-04 13:00:00,292.12534,32.50000000000103,-6.599999999988086
2025-01-04 14:00:00,292.82785,32.50000000000103,-6.599999999988086
2025-01-04 15:00:00,292.84406,32.50000000000103,-6.599999999988086
2025-01-04 16:00:00,292.47888,32.50000000000103,-6.599999999988086
2025-01-04 17:00:00,291.6623,32.50000000000103,-6.599999999988086
2025-01-04 18:00:00,289.61713,32.50000000000103,-6.599999999988086
2025-01-04 19:00:00,287.06,32.50000000000103,-6.599999999988086
2025-01-04 20:00:00,286.3319,32.50000000000103,-6.599999999988086
2025-01-04 21:00:00,285.68524,32.50000000000103,-6.599999999988086
2025-01-04 22:00:00,285.33463,32.50000000000103,-6.599999999988086
2025-01-04 23:00:00,284.66504,32.50000000000103,-6.599999999988086
2025-01-05 00:00:00,283.09732,32.50000000000103,-6.599999999988086
2025-01-05 01:00:00,281.0255,32.50000000000103,-6.599999999988086
2025-01-05 02:00:00,280.00906,32.50000000000103,-6.599999999988086
2025-01-05 03:00:00,279.61517,32.50000000000103,-6.599999999988086
2025-01-05 04:00:00,279.52136,32.50000000000103,-6.599999999988086
2025-01-05 05:00:00,279.08112,32.50000000000103,-6.599999999988086
2025-01-05 06:00:00,279.24554,32.50000000000103,-6.599999999988086
2025-01-05 07:00:00,279.63385,32.50000000000103,-6.599999999988086
2025-01-05 08:00:00,279.58594,32.50000000000103,-6.599999999988086
2025-01-05 09:00:00,282.95203,32.50000000000103,-6.599999999988086
2025-01-05 10:00:00,286.52368,32.50000000000103,-6.599999999988086
2025-01-05 11:00:00,288.73602,32.50000000000103,-6.599999999988086
2025-01-05 12:00:00,290.36957,32.50000000000103,-6.599999999988086
2025-01-05 13:00:00,291.43982,32.50000000000103,-6.599999999988086
2025-01-05 14:00:00,292.04953,32.50000000000103,-6.599999999988086
2025-01-05 15:00:00,292.1858,32.50000000000103,-6.599999999988086
2025-01-05 16:00:00,291.78088,32.50000000000103,-6.599999999988086
2025-01-05 17:00:00,290.55817,32.50000000000103,-6.599999999988086
2025-01-05 18:00:00,288.91873,32.50000000000103,-6.599999999988086
2025-01-05 19:00:00,287.1311,32.50000000000103,-6.599999999988086
2025-01-05 20:00:00,286.34314,32.50000000000103,-6.599999999988086
2025-01-05 21:00:00,285.27365,32.50000000000103,-6.599999999988086
2025-01-05 22:00:00,284.34448,32.50000000000103,-6.599999999988086
2025-01-05 23:00:00,283.24228,32.50000000000103,-6.599999999988086
2025-01-06 00:00:00,282.7548,32.50000000000103,-6.599999999988086
2025-01-06 01:00:00,282.8049,32.50000000000103,-6.599999999988086
2025-01-06 02:00:00,282.68,32.50000000000103,-6.599999999988086
2025-01-06 03:00:00,282.89185,32.50000000000103,-6.599999999988086
2025-01-06 04:00:00,281.88464,32.50000000000103,-6.599999999988086
